date,text,label,클러스터 이름
2016년 4월 29일,어플실행하면 유플러스로 개통된 핸드폰만 로그인이 가능하다고 뜨네요 왜이럴까요?,0,로그인 오류
2016년 6월 30일,이거 겨우 요금이나 보려고 하는건데 뭔 쓸데없이 요구하는 기능이 많은건지 모르겠네요 카메라는 어따쓰는지.,0,요금 및 납부
2016년 5월 3일,인증번호 전송 한다면서 오지도 않고 상담부서는 아는게 하나도 없고  u+는 뭔가 불편하고 답답한게 너무 많다 다시 kt로 이동 해야하나????,0,로그인 오류
2016년 5월 24일,데이터를 켜놓고있을땐 잔여량조회가 안되네요 ㅋㅋ와이파이를 키고나서야 잔여량조회가 되요 그럴거면 무슨소용이있죠?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ어이가없네영 리뷰 읽는거같지도않고 ~,0,요금 및 납부
2016년 6월 29일,로그인 어떻게 하나요? 오전부터 밤새도록 로그인 자체가 안됨 무진장 불편하네요 ‥,0,로그인 오류
2016년 5월 1일,갤럭시 뷰 인데 화면 비율좀 맞춰주세요 안 맞아서 잘 보이지도 안아,0,요금 및 납부
2016년 6월 18일,제게 이상한 건가요? 아니 새로 나온 게임이나 앱이 안깔아져요,0,요금 및 납부
2016년 6월 28일,멤버십 사용하려고 들어갔더니 안된다고 뜨네요 .. 새로고침해도 안되고 빨리 좀 해결해주세요,0,위젯
2016년 6월 30일,아직 청구되지 않은 요금은 '미납'이 아닌 '미청구'라고 표시되었으면 좋겠습니다,0,요금 및 납부
2016년 5월 6일,위젯 아직도 없음? 아 마케팅부가 일을안하는게 아니라 개발진이 일을 안하네,0,위젯
2016년 6월 27일,안깐다고 했잖아요. 왜 강제로 업데이트 시키냐고 하루에 몇번씩 지혼자 뜨더니 왜 강제로 업데이트되냐고,0,사용량 조회
2016년 4월 28일,위젯 좀 만들어주세요..어려운 일 아니자나요.. 세심한 배려가 감동으로 돌아온다는걸 왜 모르시나요?,0,위젯
2016년 6월 19일,뭐 같네 한달전부터 사용량이랑 요금 확인좀 하려고 했더니 아예 접근이 안되.,0,사용량 조회
2016년 6월 26일,맨날 안되는게 나만이 아니었네.. 앞으로 다시는 엘지껀 안쓴다,0,요금 및 납부
2016년 5월 23일,쯧쯧 쓸데없는 것만 베끼고 진짜 필요한 건 . .,0,요금 및 납부
2016년 5월 12일,구멍가게도 아니고 좀 어이없네요.,0,요금 및 납부
2016년 6월 16일,ㄹㅇ요금이나 쏘스빼먹듯이 잘빼먹음 폰도 이통신사쪽가서 사면 이상한거추천해주고 레알 극혐,0,요금 및 납부
2016년 6월 23일,이렇게 불편하다고 외치는고객이많은데 신경도안써주시네,0,요금 및 납부
2016년 5월 26일,아에들어가지지도 않는데 얼른 고쳐주세요. J5신형인데 들어가지지도않음,0,요금 및 납부
2016년 5월 15일,이놈들은 아직도 위젯을 안만들어놨어?? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 노답,0,위젯
2016년 4월 28일,진짜 지친다 그거 하나 넣는게 뭐가 어려운가,0,요금 및 납부
2016년 6월 8일,"T처럼 데이터,전화 사용량,잔여량 알수 있는 위젯 만들어주세요! 아니면 데이터안심차단이라도!!",0,사용량 조회
2016년 6월 17일,데이터랑통화남은거위젯만들어주셧으면좋겟어요,0,위젯
2016년 5월 15일,데이터 키고 들어가기가 귀찮아요,0,요금 및 납부
2016년 5월 8일,써보시고 업데이트 업로드 해주셨으면 합니다.,0,스팸/광고
2016년 6월 7일,위젯 만들어 주세요 답답 합니다 다른덴 다있는데 Lg만 읍어요,0,위젯
2016년 6월 17일,인증번호가 또 왜안오나요? 아.진짜짜증나네요 보완좀해주세요!!!!,0,요금 및 납부
2016년 6월 23일,글씨가너무작아돋보기로봐야함화면크기조절되게해주세요,0,요금 및 납부
2016년 5월 29일,위젯좀 만들어주세요 사람들 말좀 듣고,0,위젯
2016년 6월 16일,접속도안됨 ㅋㅋㅋㅋ,0,사용량 조회
2016년 5월 27일,위젯 기능이 필요해요,0,위젯
2016년 6월 3일,잘되다 이젠 로그인이안도네요,0,로그인 오류
2016년 5월 9일,저는 다음엔 꼭 LG U+안쓸껍니다.,0,요금 및 납부
2016년 5월 5일,가입할건데 목록에 안보이네요,0,요금 및 납부
2016년 6월 10일,일 좀 해요 월급 값해요,0,요금 및 납부
2016년 5월 27일,접속이 원활하지 않다며 잠시후에 접속하라는데 접속이 안되네요,0,사용량 조회
2016년 5월 6일,이거 sms권한없다면서 못쓰게하네 이거 쓰지마세요,0,요금 및 납부
2016년 6월 22일,비밀번호설정들어가면 다른폰으론잘만되는데 내폰으로안되,0,요금 및 납부
2016년 5월 12일,다신 헬지안온다,0,요금 및 납부
2016년 4월 30일,예전에는 약정기간 볼수있던데 지금은 못보나요?,0,요금 및 납부
2016년 5월 3일,실행이 아예 안됩니다..,0,사용량 조회
2016년 5월 9일,왜 안들어가짐? 최악.,0,요금 및 납부
2016년 5월 5일,로그인아웃1번만돼개해주세요,0,로그인 오류
2016년 6월 13일,뭐가이래?,0,요금 및 납부
2016년 6월 14일,멤버쉽이왜안되요,0,위젯
2016년 5월 18일,제거키 있어서 눌렀더니 업뎃함?,0,스팸/광고
2016년 5월 4일,갑자기로그인이안되요,0,로그인 오류
2016년 6월 21일,계속 접속자가 많다고 뜨네..,0,요금 및 납부
2016년 6월 23일,가끔 오류날때도있어요,0,요금 및 납부
2016년 6월 24일,로그인이 안되요ㅋㅋㅋㅋㅋㅋㅋ대체....,0,로그인 오류
2016년 5월 15일,위젯 부탁드려요..,0,위젯
2016년 6월 1일,쓰렉최악,0,요금 및 납부
2016년 4월 17일,"위젯 엄청 찾았드만 없다니... LG통신사는 이제 접을 생각인가?? 유모비도 위젯 있는데... 느려도 너무 느리고, 마인드도 꽝이고 아... 내가 LG를 왜왔을까! 역시 SK 와 KT에서 왔다갔다하는게 맞다는~ 진짜 후회된다!!! --_-;;;",0,위젯
2016년 4월 13일,요금제볼려고했는데로그인할려하면통신이안된다합니다이게뭡니까;;,0,로그인 오류
2016년 4월 6일,위젯지원좀 해주세요. 다른 통신사들은 위젯 지원하는데 왜 유플만 위젯지원 안하는 이유가 뭐에요??,0,위젯
2016년 4월 28일,생각있음 진즉 만들었지..그정도 기술력이 없는것도 아니고..위젯때문에 유플러스 해지하고싶음,0,위젯
2016년 4월 6일,고객센터 앱으로 상담글 등록 하고 나서 오타 확인시 수정을 못하는게 아쉽네요,0,위젯
2016년 4월 21일,와 아직 위젯없는 통신사가 있었군요 ㅋㅋㅋ 미친듯이 찾아도 없길래 리뷰보니 ㅋㅋㅋㅋ 이래서 유플망이라 하는군요 ㅋㅋㅋ,0,위젯
2016년 4월 19일,네트워크 사용자가 매일매시간 많아서 며칠이 지나도 연결이 되지 않는게 말이 됩니까?,0,위젯
2016년 4월 15일,당연히 위젯기능잇는줄알고 설정에서 겁나찾앗는데 상단바 위젯이 안되는걸 알고 경악😱,0,위젯
2016년 4월 28일,어째 스크 2년 다녀와도 그대로임...ㅠㅜ 사용량 위젯 추가 좀...,0,사용량 조회
2016년 4월 13일,멤버십카드발급신청할려고주소까지다친다음 발급신청을눌렀는데 오류라면서안되네여.. 어떻게발급하라는건지,0,요금 및 납부
2016년 5월 1일,이런 소소한 것도 안들어주니 유플러스 써본 사람들이 다신 안쓴다는 말들을 하지,0,요금 및 납부
2016년 4월 19일,왜 유플러스는 위젯이 없는 건가요? 이제 말하기도 지겹네요,0,위젯
2016년 4월 23일,요금제 확인좀 하려는데 계속 통신이 안되네 왕짜증,0,로그인 오류
2016년 4월 21일,WIFE 로는 서비스 안되고 데이타 써야만 연결되는 유전무죄 무전유죄 앱,0,위젯
2016년 4월 20일,바뀌는건 없고,0,요금 및 납부
2016년 5월 1일,에스케이처럼위젯좀해줘요,0,위젯
2016년 4월 17일,사용량 위젯 좀 만들어라 제발,0,사용량 조회
2016년 4월 14일,되는 기능이 없어요..... 이래서 안된다 저래서 안된다,0,요금 및 납부
2016년 4월 22일,아.. 진짜.. 계속해더 연결이 안되요..,0,위젯
2016년 4월 10일,위젯없어서 통신사이동하고픈마음이네..,0,로그인 오류
2016년 4월 23일,위젯 만들어주셈,0,위젯
2016년 4월 18일,위젯 지원은 언제쯤. . . ㅜ,0,위젯
2016년 5월 27일,제거 못함?,0,요금 및 납부
2016년 4월 29일,삭제되라,0,스팸/광고
2016년 4월 8일,"앱 명칭이 고객센터인데, 고객센터 전화연결 할 수 있는 버튼 내지는 연락처 표시도 없네요. 전화 안 걸고 모든 걸 찾아 볼 수 있다하지만, 때론 상담이 필요하잖아요. 나중에 알았지만 114(LGU기준) 타 이통사 고객들에겐 비밀인가?",0,위젯
2016년 5월 29일,저.지금6년째LG통신사 쓰고있는데요 핸드폰 몇개바꿔쓰고 있는데 점점가면서 신호가 못해지네요.절실한 기술혁신 필요한것 갔습니다.,0,로그인 오류
2016년 4월 18일,비싼 요금제 내고서 멤버쉽 제대로 쓰지도 못하네요.. 편의점이나 영화에만쓰지 실직적으로 타 통신사에 비해 멤버쉽 사용처가 적습니다. 사용처좀 더 노력해서 늘리면 가입자수도 더 늘거라 생각합니다.,0,사용량 조회
2016년 4월 6일,데이터 량 소비하게 반들고자 하는 것 같음 눈에 띄게 개선된것도 없는데 업데이트 하게 만듦,0,스팸/광고
2016년 5월 31일,"다른 분들 평가처럼, 정말 별 한개도 아깝네요. 수많은 고객들의 끊임없는 위젯개발 요청 따위는 아주 가볍게 무시하고, 통화 및 데이터 사용량 및 잔여량이 앱에 반영되는 시간도 오래 걸려서, 궁색하기 짝이없는 앱을 깔아놓고 이에 의지하여 수시로 확인해가며 조심스레 사용하는 이용자로 하여금 초과 사용하게 만들어 결국 초과요금을 뜯어내는 회사로만 점점 각인되네요. 개선을 위한 노력도 전혀 보지 못했으니 희망이 없는 통신사라고 판단할 수 밖에요. 불편사항 접수 때마다 실질적 배상이나 해결책 제시 없이 앵무새처럼 날리는 '불편을 끼쳐 죄송합니다' 멘트도 진저리가 납니다.",0,사용량 조회
2016년 4월 7일,사람들이 뭘 원하는지 말해줘도 못 알아들음ㅋㅋ괜히 꼴찌 통신사가아님,0,요금 및 납부
2016년 4월 4일,어플실행자체가 안되요ㅡㅡ 어제는 됬는데,0,사용량 조회
2016년 4월 6일,도대체 위젯은 언제만드실껀가요?? 이러니 헬지헬지 소리를 듣지..,0,위젯
2016년 4월 4일,접속안됨,0,사용량 조회
2016년 4월 6일,위젯 없음,0,위젯
2016년 4월 11일,에혀,0,요금 및 납부
2016년 6월 27일,G5인데 로그인이 안되네요,0,로그인 오류
2016년 6월 4일,아주 엿장수네 지맘대로여 떠그럴,0,요금 및 납부
2016년 6월 12일,로그인이 안됨,0,로그인 오류
2016년 6월 3일,게임할려고했는데 자꾸 통신사에서 렉걸리고 튕기니까 못해먹겠네요..그것도좀 고쳐주셨으면..,0,요금 및 납부
2016년 5월 16일,아니 통신사를 바꾸고 루팅까지 했는데 삭제가안돼 뭐 이따구야 앱을 이따구로 만드니까 사람이 안모이는거야 광고만 하지말고 좀 고치던가 해야지,0,스팸/광고
2016년 5월 5일,뭐 어짜피 내년에 갈아탐,0,요금 및 납부
2016년 5월 4일,위젯있으면 더좋겠어요!!,0,위젯
2016년 4월 26일,악,0,요금 및 납부
2016년 4월 10일,최악,0,요금 및 납부
2016년 5월 10일,남의 데이터 양도 모르고 만듬? 저장용량도 이것땜에 낭비하고 작업중에 중지되고...와...참나 업데이트 할 용량도 부족한데 여러번 업데이트 함?저장용량좀 생각합시다!별 1개 주기도 아까움 월래 U+ 정말 좋은데 이건 아니다,0,스팸/광고
2016년 4월 9일,잔여량 확인 위젯도 없고.. 청구서는 또 따로 설치하라 그러고..세심한 점에서부터 차이가 나네요...,0,사용량 조회
2016년 4월 11일,싨ㄴ어요안쓰는데 용량만차지;,0,스팸/광고
2016년 4월 22일,증오한다,0,요금 및 납부
2016년 5월 8일,아 또침수ㅠ,0,요금 및 납부
2016년 4월 6일,걍노답,0,요금 및 납부
2016년 9월 30일,잔여량 보기 쉬운 건 저번부터 그랬지만 색이나 디자인은 구렸는데 유플러스 상징성도 있고 색도 예뻐져서 기분 좋습니다. 그전에는 고객센터 들어갈 때마다 괜히 기분이 칙칙해졌었어요.^^;,1,
2016년 9월 27일,다들 안좋다는데. .ㅋ색깔은 동의하지만. . 남은 양을 한눈에볼수있네여 ㅎ다른것들도 전체적으로 한화면에 다 볼수있어서 전 편하네여ㅋ좀 지저분한감있는건사실이지만 쓰기는편한듯요,1,
2016년 9월 30일,어디서보나요?ㅠㅠㅠ,2,
2016년 9월 28일,나이번 업뎃 좋아진거 같음 한눈에 보기도 좋고 맴버쉽도 굳이 깔지 않아도 고객센터 눌러서 바코드 볼수 있고 상세적이고 더좋아진거같은데..,1,
2016년 9월 24일,예전 어플을 써오던 사람들은 다소 불편함이 있을 수 있을 것 같아요 그 분들을 위해서 또 한 번 열심히 일해주세요 화이팅,1,
2016년 9월 28일,정말좋아요 장금도 설치 할 수 있고 짱!,1,
2016년 9월 19일,업데이트조은데 ㅎㅎ아이폰도 업데이트후 이용되나요,1,
2016년 9월 16일,그 전보다 테마는 나아짐,1,
2016년 9월 30일,그전보다 폰이 좋아진것같아요,1,
2016년 9월 30일,잘이용하고 있습니다.,1,
2016년 9월 13일,정말좋아요,1,
2016년 9월 13일,좋아요,1,
2016년 9월 30일,편리 하네요,1,
2016년 9월 18일,좋아,1,
2016년 9월 29일,❤💙💚💛💜,2,
2016년 9월 29일,최고,1,
2016년 9월 11일,ㅡㅡ,2,
2016년 9월 16일,열심히 할게요.,2,
2016년 9월 27일,굿,1,
2016년 9월 9일,....,2,
2016년 7월 21일,왜 50% 사용했다고 문자가 오는걸까요,2,
2016년 9월 7일,고객센타이용시 불편없이 친절하고 저렴한 요금을 사용하는데 아주좋아요 감사합니다,1,
2016년 8월 25일,앱잘쓰어고 확실이 돼어어다,1,
2016년 8월 7일,좋아요데인터도얼마나사용했나볼수있고요,1,
2016년 7월 1일,모두다 최고,1,
2016년 7월 19일,최고,1,
2016년 8월 29일,다 좋으나 멤버쉽 조회가 원활하지 않음,1,
2016년 8월 26일,그래서 들고나기가 좋아요,2,
2016년 7월 17일,지속적인 노력을 바랍니다,1,
2016년 9월 3일,써비스가매우좋음,1,
2016년 8월 1일,좋와유,1,
2016년 7월 29일,진선재,2,
2016년 8월 20일,겕뚫셼뻂,2,
2016년 8월 21일,괜찬네요^^,1,
2016년 8월 28일,오늘,2,
2016년 7월 15일,김원배,2,
2016년 7월 29일,이해 최고,1,
2016년 8월 22일,ㄷ,2,
2016년 9월 26일,엘지,1,
2016년 9월 22일,메렁,2,
2016년 9월 27일,최고ㅡ,1,
2016년 7월 19일,좋아,1,
2016년 7월 20일,감사합니다,1,
2016년 9월 29일,편리함,1,
2016년 9월 7일,굳굳,1,
2016년 9월 26일,ㅡㅡ,2,
2016년 9월 27일,이거 싫다는 사람 유플러스 아님? 좋은데??,1,
2016년 9월 28일,잘만쓰는데 뭘..,1,
2016년 9월 26일,전대이터나링등을 볼수있어서 좋아요,1,
2016년 7월 3일,너무좋다,1,
2016년 9월 26일,이쁘다 이뻐 ~,1,
2016년 7월 2일,잘했어우리아가♥,1,
